transaction_id,initiative_id,month,cost_category,cost_group,cost_type,vendor_id,cost_centre_id,amount,description
CT-00214,AI-002,2026-07,storage,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,9200.71,AI Sales Forecasting: storage
CT-00215,AI-002,2026-08,storage,Infrastructure,programme,V-HPE-INF,CC-SAL-AI,9138.11,AI Sales Forecasting: storage
CT-00216,AI-002,2025-09,networking,Infrastructure,programme,V-HPE-NET,CC-SAL-AI,6601.62,AI Sales Forecasting: networking
CT-00217,AI-002,2025-10,networking,Infrastructure,programme,V-HPE-NET,CC-SAL-AI,6843.17,AI Sales Forecasting: networking
CT-00218,AI-002,2025-11,networking,Infrastructure,programme,V-HPE-NET,CC-SAL-AI,6479.87,AI Sales Forecasting: networking
CT-00219,AI-002,2025-12,networking,Infrastructure,programme,V-HPE-NET,CC-SAL-AI,6561.25,AI Sales Forecasting: networking
CT-00220,AI-002,2026-01,networking,Infrastructure,programme,V-HPE-NET,CC-SAL-AI,4552.26,AI Sales Forecasting: networking
CT-00221,AI-002,2026-02,networking,Infrastructure,programme,V-HPE-NET,CC-SAL-AI,4332.5,AI Sales Forecasting: networking
CT-00222,AI-002,2026-03,networking,Infrastructure,programme,V-HPE-NET,CC-SAL-AI,4116.26,AI Sales Forecasting: networking
CT-00223,AI-002,2026-04,networking,Infrastructure,programme,V-HPE-NET,CC-SAL-AI,4554.82,AI Sales Forecasting: networking
CT-00224,AI-002,2026-05,networking,Infrastructure,programme,V-HPE-NET,CC-SAL-AI,4650.41,AI Sales Forecasting: networking
CT-00225,AI-002,2026-06,networking,Infrastructure,programme,V-HPE-NET,CC-SAL-AI,4854.89,AI Sales Forecasting: networking
CT-00226,AI-002,2026-07,networking,Infrastructure,programme,V-HPE-NET,CC-SAL-AI,4165.61,AI Sales Forecasting: networking
CT-00227,AI-002,2026-08,networking,Infrastructure,programme,V-HPE-NET,CC-SAL-AI,4396.01,AI Sales Forecasting: networking
CT-00228,AI-002,2025-09,software,Software,programme,V-SW-A,CC-SAL-AI,25825.27,AI Sales Forecasting: software
CT-00229,AI-002,2025-10,software,Software,programme,V-SW-A,CC-SAL-AI,27635.17,AI Sales Forecasting: software
CT-00230,AI-002,2025-11,software,Software,programme,V-SW-A,CC-SAL-AI,26302.43,AI Sales Forecasting: software
CT-00231,AI-002,2025-12,software,Software,programme,V-SW-A,CC-SAL-AI,25529.94,AI Sales Forecasting: software
CT-00232,AI-002,2026-01,software,Software,programme,V-SW-A,CC-SAL-AI,16623.33,AI Sales Forecasting: software
CT-00233,AI-002,2026-02,software,Software,programme,V-SW-A,CC-SAL-AI,17969.3,AI Sales Forecasting: software
CT-00234,AI-002,2026-03,software,Software,programme,V-SW-A,CC-SAL-AI,18088.65,AI Sales Forecasting: software
CT-00235,AI-002,2026-04,software,Software,programme,V-SW-A,CC-SAL-AI,16396.33,AI Sales Forecasting: software
CT-00236,AI-002,2026-05,software,Software,programme,V-SW-A,CC-SAL-AI,17492.93,AI Sales Forecasting: software
CT-00237,AI-002,2026-06,software,Software,programme,V-SW-A,CC-SAL-AI,17214.64,AI Sales Forecasting: software
CT-00238,AI-002,2026-07,software,Software,programme,V-SW-A,CC-SAL-AI,17596.52,AI Sales Forecasting: software
CT-00239,AI-002,2026-08,software,Software,programme,V-SW-A,CC-SAL-AI,17633.0,AI Sales Forecasting: software
CT-00240,AI-002,2025-09,saas,Software,programme,V-SAAS-B,CC-SAL-AI,20931.74,AI Sales Forecasting: saas
CT-00241,AI-002,2025-10,saas,Software,programme,V-SAAS-B,CC-SAL-AI,20204.51,AI Sales Forecasting: saas
CT-00242,AI-002,2025-11,saas,Software,programme,V-SAAS-B,CC-SAL-AI,19672.08,AI Sales Forecasting: saas
CT-00243,AI-002,2025-12,saas,Software,programme,V-SAAS-B,CC-SAL-AI,18936.98,AI Sales Forecasting: saas
CT-00244,AI-002,2026-01,saas,Software,programme,V-SAAS-B,CC-SAL-AI,12940.05,AI Sales Forecasting: saas
CT-00245,AI-002,2026-02,saas,Software,programme,V-SAAS-B,CC-SAL-AI,13471.61,AI Sales Forecasting: saas
CT-00246,AI-002,2026-03,saas,Software,programme,V-SAAS-B,CC-SAL-AI,12978.95,AI Sales Forecasting: saas
CT-00247,AI-002,2026-04,saas,Software,programme,V-SAAS-B,CC-SAL-AI,13175.47,AI Sales Forecasting: saas
CT-00248,AI-002,2026-05,saas,Software,programme,V-SAAS-B,CC-SAL-AI,13406.0,AI Sales Forecasting: saas
CT-00249,AI-002,2026-06,saas,Software,programme,V-SAAS-B,CC-SAL-AI,13097.72,AI Sales Forecasting: saas
CT-00250,AI-002,2026-07,saas,Software,programme,V-SAAS-B,CC-SAL-AI,13994.91,AI Sales Forecasting: saas
CT-00251,AI-002,2026-08,saas,Software,programme,V-SAAS-B,CC-SAL-AI,13209.02,AI Sales Forecasting: saas
CT-00252,AI-002,2025-09,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,47365.01,AI Sales Forecasting: cloud
CT-00253,AI-002,2025-09,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,31576.67,AI Sales Forecasting: cloud
CT-00254,AI-002,2025-10,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,45592.87,AI Sales Forecasting: cloud
CT-00255,AI-002,2025-10,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,30395.25,AI Sales Forecasting: cloud
CT-00256,AI-002,2025-11,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,49353.33,AI Sales Forecasting: cloud
CT-00257,AI-002,2025-11,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,32902.22,AI Sales Forecasting: cloud
CT-00258,AI-002,2025-12,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,47983.19,AI Sales Forecasting: cloud
CT-00259,AI-002,2025-12,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,31988.8,AI Sales Forecasting: cloud
CT-00260,AI-002,2026-01,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,55105.31,AI Sales Forecasting: cloud
CT-00261,AI-002,2026-02,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,54721.81,AI Sales Forecasting: cloud
CT-00262,AI-002,2026-03,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,54598.97,AI Sales Forecasting: cloud
CT-00263,AI-002,2026-04,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,55572.51,AI Sales Forecasting: cloud
CT-00264,AI-002,2026-05,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,48711.8,AI Sales Forecasting: cloud
CT-00265,AI-002,2026-06,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,51519.88,AI Sales Forecasting: cloud
CT-00266,AI-002,2026-07,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,52187.63,AI Sales Forecasting: cloud
CT-00267,AI-002,2026-08,cloud,Cloud,programme,V-HPE-GL,CC-SAL-AI,55780.43,AI Sales Forecasting: cloud
CT-00268,AI-002,2025-09,vendors,Services,programme,V-SVC-D,CC-SAL-AI,16620.44,AI Sales Forecasting: vendors
CT-00269,AI-002,2025-10,vendors,Services,programme,V-SVC-D,CC-SAL-AI,16018.85,AI Sales Forecasting: vendors
CT-00270,AI-002,2025-11,vendors,Services,programme,V-SVC-D,CC-SAL-AI,15943.19,AI Sales Forecasting: vendors
CT-00271,AI-002,2025-12,vendors,Services,programme,V-SVC-D,CC-SAL-AI,17164.51,AI Sales Forecasting: vendors
CT-00272,AI-002,2026-01,vendors,Services,programme,V-SVC-D,CC-SAL-AI,10639.76,AI Sales Forecasting: vendors
CT-00273,AI-002,2026-02,vendors,Services,programme,V-SVC-D,CC-SAL-AI,11361.66,AI Sales Forecasting: vendors
CT-00274,AI-002,2026-03,vendors,Services,programme,V-SVC-D,CC-SAL-AI,10948.62,AI Sales Forecasting: vendors
CT-00275,AI-002,2026-04,vendors,Services,programme,V-SVC-D,CC-SAL-AI,11579.76,AI Sales Forecasting: vendors
CT-00276,AI-002,2026-05,vendors,Services,programme,V-SVC-D,CC-SAL-AI,11171.22,AI Sales Forecasting: vendors
CT-00277,AI-002,2026-06,vendors,Services,programme,V-SVC-D,CC-SAL-AI,10716.82,AI Sales Forecasting: vendors
CT-00278,AI-002,2026-07,vendors,Services,programme,V-SVC-D,CC-SAL-AI,10282.55,AI Sales Forecasting: vendors
CT-00279,AI-002,2026-08,vendors,Services,programme,V-SVC-D,CC-SAL-AI,10982.93,AI Sales Forecasting: vendors
CT-00280,AI-002,2025-09,consulting,Services,programme,V-SI-C,CC-SAL-AI,28837.13,AI Sales Forecasting: consulting
CT-00281,AI-002,2025-10,consulting,Services,programme,V-SI-C,CC-SAL-AI,29355.36,AI Sales Forecasting: consulting
CT-00282,AI-002,2025-11,consulting,Services,programme,V-SI-C,CC-SAL-AI,30644.27,AI Sales Forecasting: consulting
CT-00283,AI-002,2025-12,consulting,Services,programme,V-SI-C,CC-SAL-AI,29474.5,AI Sales Forecasting: consulting
CT-00284,AI-002,2026-01,consulting,Services,programme,V-SI-C,CC-SAL-AI,19766.22,AI Sales Forecasting: consulting
CT-00285,AI-002,2026-02,consulting,Services,programme,V-SI-C,CC-SAL-AI,22023.39,AI Sales Forecasting: consulting
CT-00286,AI-002,2026-03,consulting,Services,programme,V-SI-C,CC-SAL-AI,19260.04,AI Sales Forecasting: consulting
CT-00287,AI-002,2026-04,consulting,Services,programme,V-SI-C,CC-SAL-AI,20546.64,AI Sales Forecasting: consulting
CT-00288,AI-002,2026-05,consulting,Services,programme,V-SI-C,CC-SAL-AI,19302.56,AI Sales Forecasting: consulting
CT-00289,AI-002,2026-06,consulting,Services,programme,V-SI-C,CC-SAL-AI,21175.28,AI Sales Forecasting: consulting
CT-00290,AI-002,2026-07,consulting,Services,programme,V-SI-C,CC-SAL-AI,20673.65,AI Sales Forecasting: consulting
CT-00291,AI-002,2026-08,consulting,Services,programme,V-SI-C,CC-SAL-AI,20512.65,AI Sales Forecasting: consulting
CT-00292,AI-002,2025-09,employees,People,programme,,CC-SAL-AI,43888.81,AI Sales Forecasting: employees
CT-00293,AI-002,2025-09,employees,People,programme,,CC-SAL-AI,29259.21,AI Sales Forecasting: employees
CT-00294,AI-002,2025-10,employees,People,programme,,CC-SAL-AI,46040.48,AI Sales Forecasting: employees
CT-00295,AI-002,2025-10,employees,People,programme,,CC-SAL-AI,30693.65,AI Sales Forecasting: employees
CT-00296,AI-002,2025-11,employees,People,programme,,CC-SAL-AI,44760.9,AI Sales Forecasting: employees
CT-00297,AI-002,2025-11,employees,People,programme,,CC-SAL-AI,29840.6,AI Sales Forecasting: employees
CT-00298,AI-002,2025-12,employees,People,programme,,CC-SAL-AI,45101.41,AI Sales Forecasting: employees
CT-00299,AI-002,2025-12,employees,People,programme,,CC-SAL-AI,30067.6,AI Sales Forecasting: employees
CT-00300,AI-002,2026-01,employees,People,programme,,CC-SAL-AI,48301.19,AI Sales Forecasting: employees
CT-00301,AI-002,2026-02,employees,People,programme,,CC-SAL-AI,49587.54,AI Sales Forecasting: employees
CT-00302,AI-002,2026-03,employees,People,programme,,CC-SAL-AI,53777.15,AI Sales Forecasting: employees
CT-00303,AI-002,2026-04,employees,People,programme,,CC-SAL-AI,50824.02,AI Sales Forecasting: employees
CT-00304,AI-002,2026-05,employees,People,programme,,CC-SAL-AI,56192.65,AI Sales Forecasting: employees
CT-00305,AI-002,2026-06,employees,People,programme,,CC-SAL-AI,51195.02,AI Sales Forecasting: employees
CT-00306,AI-002,2026-07,employees,People,programme,,CC-SAL-AI,50656.53,AI Sales Forecasting: employees
CT-00307,AI-002,2026-08,employees,People,programme,,CC-SAL-AI,51559.89,AI Sales Forecasting: employees
CT-00308,AI-002,2025-09,training,People,programme,V-TRN-F,CC-SAL-AI,10194.66,AI Sales Forecasting: training
CT-00309,AI-002,2025-10,training,People,programme,V-TRN-F,CC-SAL-AI,9348.77,AI Sales Forecasting: training
CT-00310,AI-002,2025-11,training,People,programme,V-TRN-F,CC-SAL-AI,10245.86,AI Sales Forecasting: training
CT-00311,AI-002,2025-12,training,People,programme,V-TRN-F,CC-SAL-AI,9528.25,AI Sales Forecasting: training
CT-00312,AI-002,2026-01,training,People,programme,V-TRN-F,CC-SAL-AI,6395.47,AI Sales Forecasting: training
CT-00313,AI-002,2026-02,training,People,programme,V-TRN-F,CC-SAL-AI,6483.36,AI Sales Forecasting: training
CT-00314,AI-002,2026-03,training,People,programme,V-TRN-F,CC-SAL-AI,6763.86,AI Sales Forecasting: training
CT-00315,AI-002,2026-04,training,People,programme,V-TRN-F,CC-SAL-AI,6651.62,AI Sales Forecasting: training
CT-00316,AI-002,2026-05,training,People,programme,V-TRN-F,CC-SAL-AI,6961.87,AI Sales Forecasting: training
CT-00317,AI-002,2026-06,training,People,programme,V-TRN-F,CC-SAL-AI,6650.85,AI Sales Forecasting: training
CT-00318,AI-002,2026-07,training,People,programme,V-TRN-F,CC-SAL-AI,6741.31,AI Sales Forecasting: training
CT-00319,AI-002,2026-08,training,People,programme,V-TRN-F,CC-SAL-AI,6488.57,AI Sales Forecasting: training
CT-00320,AI-002,2025-09,data,Other,programme,V-DATA-E,CC-SAL-AI,15721.78,AI Sales Forecasting: data
CT-00321,AI-002,2025-10,data,Other,programme,V-DATA-E,CC-SAL-AI,17274.5,AI Sales Forecasting: data
CT-00322,AI-002,2025-11,data,Other,programme,V-DATA-E,CC-SAL-AI,16162.51,AI Sales Forecasting: data
CT-00323,AI-002,2025-12,data,Other,programme,V-DATA-E,CC-SAL-AI,17988.92,AI Sales Forecasting: data
CT-00324,AI-002,2026-01,data,Other,programme,V-DATA-E,CC-SAL-AI,11031.62,AI Sales Forecasting: data
CT-00325,AI-002,2026-02,data,Other,programme,V-DATA-E,CC-SAL-AI,11217.69,AI Sales Forecasting: data
CT-00326,AI-002,2026-03,data,Other,programme,V-DATA-E,CC-SAL-AI,11284.89,AI Sales Forecasting: data
CT-00327,AI-002,2026-04,data,Other,programme,V-DATA-E,CC-SAL-AI,11418.62,AI Sales Forecasting: data
CT-00328,AI-002,2026-05,data,Other,programme,V-DATA-E,CC-SAL-AI,11612.57,AI Sales Forecasting: data
CT-00329,AI-002,2026-06,data,Other,programme,V-DATA-E,CC-SAL-AI,10749.79,AI Sales Forecasting: data
CT-00330,AI-002,2026-07,data,Other,programme,V-DATA-E,CC-SAL-AI,11710.39,AI Sales Forecasting: data
CT-00331,AI-002,2026-08,data,Other,programme,V-DATA-E,CC-SAL-AI,11382.93,AI Sales Forecasting: data
CT-00332,AI-002,2026-01,employees,Incremental operating cost,incremental_opex,,CC-SAL-OPS,17500.0,"AI Sales Forecasting: business run cost (review, change management, support)"
CT-00333,AI-002,2026-02,employees,Incremental operating cost,incremental_opex,,CC-SAL-OPS,17500.0,"AI Sales Forecasting: business run cost (review, change management, support)"
CT-00334,AI-002,2026-03,employees,Incremental operating cost,incremental_opex,,CC-SAL-OPS,17500.0,"AI Sales Forecasting: business run cost (review, change management, support)"
CT-00335,AI-002,2026-04,employees,Incremental operating cost,incremental_opex,,CC-SAL-OPS,17500.0,"AI Sales Forecasting: business run cost (review, change management, support)"
CT-00336,AI-002,2026-05,employees,Incremental operating cost,incremental_opex,,CC-SAL-OPS,17500.0,"AI Sales Forecasting: business run cost (review, change management, support)"
CT-00337,AI-002,2026-06,employees,Incremental operating cost,incremental_opex,,CC-SAL-OPS,17500.0,"AI Sales Forecasting: business run cost (review, change management, support)"
CT-00338,AI-002,2026-07,employees,Incremental operating cost,incremental_opex,,CC-SAL-OPS,17500.0,"AI Sales Forecasting: business run cost (review, change management, support)"
CT-00339,AI-002,2026-08,employees,Incremental operating cost,incremental_opex,,CC-SAL-OPS,17500.0,"AI Sales Forecasting: business run cost (review, change management, support)"
CT-00340,AI-003,2025-09,gpu,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,105230.12,Supply Chain AI Optimisation: gpu
CT-00341,AI-003,2025-09,gpu,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,70153.42,Supply Chain AI Optimisation: gpu
CT-00342,AI-003,2025-10,gpu,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,106152.22,Supply Chain AI Optimisation: gpu
CT-00343,AI-003,2025-10,gpu,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,70768.15,Supply Chain AI Optimisation: gpu
CT-00344,AI-003,2025-11,gpu,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,106287.54,Supply Chain AI Optimisation: gpu
CT-00345,AI-003,2025-11,gpu,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,70858.36,Supply Chain AI Optimisation: gpu
CT-00346,AI-003,2025-12,gpu,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,108984.14,Supply Chain AI Optimisation: gpu
CT-00347,AI-003,2025-12,gpu,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,72656.09,Supply Chain AI Optimisation: gpu
CT-00348,AI-003,2026-01,gpu,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,103130.32,Supply Chain AI Optimisation: gpu
CT-00349,AI-003,2026-01,gpu,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,68753.54,Supply Chain AI Optimisation: gpu
CT-00350,AI-003,2026-02,gpu,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,72817.34,Supply Chain AI Optimisation: gpu
CT-00351,AI-003,2026-02,gpu,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,48544.89,Supply Chain AI Optimisation: gpu
CT-00352,AI-003,2026-03,gpu,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,68197.23,Supply Chain AI Optimisation: gpu
CT-00353,AI-003,2026-03,gpu,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,45464.82,Supply Chain AI Optimisation: gpu
CT-00354,AI-003,2026-04,gpu,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,74576.04,Supply Chain AI Optimisation: gpu
CT-00355,AI-003,2026-04,gpu,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,49717.36,Supply Chain AI Optimisation: gpu
CT-00356,AI-003,2026-05,gpu,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,69313.23,Supply Chain AI Optimisation: gpu
CT-00357,AI-003,2026-05,gpu,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,46208.82,Supply Chain AI Optimisation: gpu
CT-00358,AI-003,2026-06,gpu,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,148015.47,Supply Chain AI Optimisation: gpu
CT-00359,AI-003,2026-06,gpu,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,98676.98,Supply Chain AI Optimisation: gpu
CT-00360,AI-003,2026-07,gpu,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,149521.4,Supply Chain AI Optimisation: gpu
CT-00361,AI-003,2026-07,gpu,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,99680.93,Supply Chain AI Optimisation: gpu
CT-00362,AI-003,2026-08,gpu,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,140445.73,Supply Chain AI Optimisation: gpu
CT-00363,AI-003,2026-08,gpu,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,93630.49,Supply Chain AI Optimisation: gpu
CT-00364,AI-003,2025-09,compute,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,37686.92,Supply Chain AI Optimisation: compute
CT-00365,AI-003,2025-09,compute,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,25124.62,Supply Chain AI Optimisation: compute
CT-00366,AI-003,2025-10,compute,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,59797.42,Supply Chain AI Optimisation: compute
CT-00367,AI-003,2025-11,compute,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,37054.31,Supply Chain AI Optimisation: compute
CT-00368,AI-003,2025-11,compute,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,24702.88,Supply Chain AI Optimisation: compute
CT-00369,AI-003,2025-12,compute,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,38285.44,Supply Chain AI Optimisation: compute
CT-00370,AI-003,2025-12,compute,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,25523.63,Supply Chain AI Optimisation: compute
CT-00371,AI-003,2026-01,compute,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,37383.02,Supply Chain AI Optimisation: compute
CT-00372,AI-003,2026-01,compute,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,24922.02,Supply Chain AI Optimisation: compute
CT-00373,AI-003,2026-02,compute,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,42272.11,Supply Chain AI Optimisation: compute
CT-00374,AI-003,2026-03,compute,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,43377.26,Supply Chain AI Optimisation: compute
CT-00375,AI-003,2026-04,compute,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,46468.63,Supply Chain AI Optimisation: compute
CT-00376,AI-003,2026-05,compute,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,43697.97,Supply Chain AI Optimisation: compute
CT-00377,AI-003,2026-06,compute,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,49888.98,Supply Chain AI Optimisation: compute
CT-00378,AI-003,2026-06,compute,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,33259.32,Supply Chain AI Optimisation: compute
CT-00379,AI-003,2026-07,compute,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,48233.37,Supply Chain AI Optimisation: compute
CT-00380,AI-003,2026-07,compute,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,32155.58,Supply Chain AI Optimisation: compute
CT-00381,AI-003,2026-08,compute,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,46279.24,Supply Chain AI Optimisation: compute
CT-00382,AI-003,2026-08,compute,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,30852.83,Supply Chain AI Optimisation: compute
CT-00383,AI-003,2025-09,storage,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,59078.9,Supply Chain AI Optimisation: storage
CT-00384,AI-003,2025-10,storage,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,53648.48,Supply Chain AI Optimisation: storage
CT-00385,AI-003,2025-11,storage,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,54105.71,Supply Chain AI Optimisation: storage
CT-00386,AI-003,2025-12,storage,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,47681.08,Supply Chain AI Optimisation: storage
CT-00387,AI-003,2026-01,storage,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,53170.12,Supply Chain AI Optimisation: storage
